id_proposicao,casa,data,tipo_texto,descricao,link_inteiro_teor,pagina_inicial,tipo_emenda
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909527,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909524,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909521,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909518,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909472,1,NA
135064,senado,2019-02-05,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 1º DE JANEIRO DE 2019.Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Dê nova redação ao § 1º do art. 2º da presente MP nele incluindo o inciso II; inclui novos arts. 14, 15, renumerando-se os demais incisos e artigos, com as seguintes redações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909466,1,Emenda Modificativa
135064,senado,2019-02-05,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 1º DE JANEIRO DE 2019.Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Dê nova redação ao art. 37 da presente MP nele incluindo o inciso XI, renumerando-se os demais incisos deste artigo, com a seguinte redação:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909469,1,Emenda Modificativa
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909406,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909463,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909460,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909457,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909454,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909451,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909448,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909445,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909442,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909439,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909436,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909433,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909430,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909427,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909424,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909421,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909418,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909415,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909412,1,NA
135064,senado,2019-02-05,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909409,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910288,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910294,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910291,1,NA
135064,senado,2019-02-06,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910213,1,NA
135064,senado,2019-02-06,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910216,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910119,1,NA
135064,senado,2019-02-06,Emenda,Emenda à MP 870/2019,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910116,1,NA
135064,senado,2019-02-06,Emenda,Emenda que restabelece a existência do Ministério do Trabalho,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910052,1,NA
135064,senado,2019-02-06,Emenda,Altera o artigo 24 da Medida Provisória 870 de 2019,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910043,1,Emenda Modificativa
135064,senado,2019-02-06,Emenda,"Suprima-se o Inciso III do Art. 85º da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910046,1,Emenda Supressiva
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910016,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910040,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910037,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910034,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910031,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910028,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910025,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910022,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910019,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909947,1,NA
135064,senado,2019-02-06,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7909950,1,NA
135064,senado,2019-02-06,Emenda,"Suprima-se a alínea ""c"", do Inciso II do artigo 85 da MP nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909797,1,Emenda Supressiva
135064,senado,2019-02-06,Emenda,"Dá novas redações aos Arts. 3º, 4º, 21 e 58, da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909743,1,Emenda Modificativa
135064,senado,2019-02-06,Emenda,"Altera o Art. 66, da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909761,1,Emenda Modificativa
135064,senado,2019-02-06,Emenda,"Dá novas redações aos Arts. 37, 38, 43 e 44, da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909758,1,Emenda Modificativa
135064,senado,2019-02-06,Emenda,"Altera as redações dos Arts. 29, 39 e 40 da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909755,1,Emenda Modificativa
135064,senado,2019-02-06,Emenda,"Altera os artigos 24 e 85, da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909752,1,Emenda Modificativa
135064,senado,2019-02-06,Emenda,"Suprime o §3º do Art. 21 e o inciso VI, do Art. 22, da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909749,1,Emenda Supressiva
135064,senado,2019-02-06,Emenda,"Inclui o inciso XVII ao Art. 19 e os Artigos 53-A e 53-B, à Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7909746,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911316,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911319,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911263,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911290,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911287,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911284,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911281,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911278,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911275,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911272,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911269,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911266,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911188,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911218,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911215,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911212,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911209,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911206,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911203,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911200,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911197,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911194,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911191,1,NA
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 1º DE JANEIRO DE 2019.Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Dê nova redação aos artigos nºs 37 e 38 da presente MP, além inserir os artigos nºs 37-A, e 38-A ,com as seguintes redações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911148,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 2019Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Acrescente-se ao art. 32 da Medida Provisória os seguintes incisos XXXIII e § 2º, renumerando-se como inciso XXXIV o dispositivo que no texto original possui aquela numeração e como § 1º o parágrafo único inserido no artigo contemplado pela presente emenda:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911163,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 1º DE JANEIRO DE 2019 Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Dê-se aos artigos 31, 32, 56 e 59 novas redações, além da supressão dos dispositivos indicados.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911160,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 2019Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Inclua-se, onde couber, o seguinte artigo:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911157,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 2019Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios. Inclua-se, artigo para criar o Fundo para Modernização e Aperfeiçoamento da Auditoria-Fiscal do Trabalho - FUNTRAB,",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911154,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 1º DE JANEIRO DE 2019Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.Inclua-se no art. 19 um inciso, para inserir o Ministério do Trabalho, renumerando-se os demais, além de incluir os artigos que indica e as supressões indicadas.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911151,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,"Os Arts. 37, 38, 43 e 44, da Medida Provisória nº 870, de 1º de janeiro de 2019 passam a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911079,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"O Art. 24, e o Art. 85, da Medida Provisória nº 870, de 1º de janeiro de 2019, passam a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911099,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Suprima-se o §3º do Art. 21; e o inciso VI, do Art. 22, da Medida Provisória nº 870, de 1º de janeiro de 2019",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911096,1,Emenda Supressiva
135064,senado,2019-02-07,Emenda,"O Art. 66, da Medida Provisória nº 870, de 1º de janeiro de 2019, passa a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911093,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Os Arts. 3º, 4º, 21 e 58, da Medida Provisória nº 870, de 1º de janeiro de 2019, passam a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911090,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Inclua-se o inciso XVII ao Art. 19; e os Artigos 53-A e 53-B, à Medida Provisória nº 870, de 1º de janeiro de 2019, com as seguintes redações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911087,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Os Arts. 29, 39 e 40 da Medida Provisória nº 870, de 1º de janeiro de 2019 passam a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911082,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Suprima-se o § 3.º do art. 21, o inciso VI do art. 22, da MPV 870/2019 e o parágrafo único do artigo 39 e dê-se a seguinte redação ao art. 40 da MPV 870/2019 ""Art. 40. Integram a estrutura básica do Ministério do Meio Ambiente: .................................................................................... VI - a Comissão Nacional de Florestas; VII - o Serviço Florestal Brasileiro; e VIII - até cinco Secretarias. (NR)"".",http://legis.senado.leg.br/sdleg-getter/documento?dm=7911054,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,Incorpora a ESAF à RFB,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911000,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,Suprime a incorporação da ESAF pela ENAP,http://legis.senado.leg.br/sdleg-getter/documento?dm=7911003,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,"A emenda altera a Medida Provisória nº 870, de 1º de janeiro de 2019, criando novamente o Ministério do Trabalho e Emprego (MTE).",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910970,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Suprima-se o texto ""... ressalvadas as nomeações para cargos em comissão e funções de chefia, incluídas as atribuições correspondentes, nos termos do disposto em ato do Poder Executivo"" do art. 71 da Medida Provisória nº 870, de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910967,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"MEDIDA PROVISÓRIA Nº 870, DE 1º DE JANEIRO DE 2019. Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.Dê nova redação aos arts. 37 e 38 da presente MP neles incluindo o inciso XIV no art. 37, o inciso XII no art. 38 e um parágrafo único neste último, renumerando-se os demais incisos destes artigos,(polícia ferroviária)",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910962,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910957,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910872,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910875,1,NA
135064,senado,2019-02-07,Emenda,"A Medida Provisória nº 870, de 1º de janeiro de 2019, passa a vigorar com as seguintes midificações: ""Art. 19 ................................................................................................. ..................................................................................................... XVII - da Cultura.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910852,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Suprima-se o parágrafo único do art. 33, da MP 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910855,1,Emenda Supressiva
135064,senado,2019-02-07,Emenda,Emenda Supressiva,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910714,1,Emenda Supressiva
135064,senado,2019-02-07,Emenda,Emenda Supressiva,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910717,1,Emenda Supressiva
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910704,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910698,1,NA
135064,senado,2019-02-07,Emenda,"Suprima-se o Inciso III do Art. 85º da Medida Provisória nº 870, de 1º de janeiro de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910701,1,Emenda Supressiva
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910631,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910603,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910627,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910624,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910621,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910618,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910615,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910612,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910609,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910606,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910558,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910573,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910570,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910567,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910564,1,NA
135064,senado,2019-02-07,Emenda,Emenda,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910561,1,NA
135064,senado,2019-02-07,Emenda,Modifica o art. 65 da MP 870/2019.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910552,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Modifica o art. 64 da MP 870/2019, que altera o art. 14, da Lei nº 11.457/2007.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910555,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"Suprima-se o inciso XIII do artigo 21, da Medida Provisória 870 de 2019.",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910516,1,Emenda Supressiva
135064,senado,2019-02-07,Emenda,"Inclua-se o inciso XVII ao Art. 19; os Artigos 53-A e 53-B; e incisos ao artigo 56, à Medida Provisória nº 870, de 1º de janeiro de 2019",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910543,1,Emenda Aditiva
135064,senado,2019-02-07,Emenda,"Modifica o Art. 66, da Medida Provisória nº 870, de 1º de janeiro de 2019",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910537,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,"O Art. 24, e o Art. 85, da Medida Provisória nº 870, de 1º de janeiro de 2019, passam a vigorar com as seguintes alterações:",http://legis.senado.leg.br/sdleg-getter/documento?dm=7910528,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,Altera a Medida Provisória 870 para recriar o Ministério do Trabalho e Previdência Social,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910522,1,Emenda Modificativa
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910418,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910445,1,NA
135064,senado,2019-02-07,Emenda,Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.,http://legis.senado.leg.br/sdleg-getter/documento?dm=7910442,1,NA
